Site,ID,SampleDate,Latitude,Longitude,HerbBio.g.m2,ShrubBio.g.m2,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDWI_Sept,NDGI_June,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,NDGI_Sept,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDPI,dNDSI,dNDGI,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,SRad,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology,Organic_Matter,Active_growth_days,ModisNPP,LandsatNPP,ANPP
Goodrich,R23,2015-07-24,40.362868,-120.952444,4.576,,0.1046959757390254,0.4194696474540986,0.3417192432127569,-0.0323261585660177,0.451373599181857,-0.2300442400734704,0.3093187949874985,0.1555584654284244,0.166640124239138,0.2548316106065373,0.0992074639492315,0.0372605283599336,12.53810328125,17.25118652529762,20.47435226190476,44.8878025967262,58.70171423363095,41.90411054315476,81.88893975065191,-28.183059365467614,45.395237821587656,45.6463069988113,34.79352378232736,43.16662534538455,-118.77758883215404,27.27259958379937,765.5,1575.5626220703125,380.0,12,0.5936881182673219,0,568,53,0,275.73321533203125,290.02154541015625,29384.96952819824,23.02416229248047,24.23781013488769,40.92851257324219,40.18499374389648,2.509439119904462,1.587443534307835,5,1.6291245774978436,102,793.1,411.3,1.9814079999999998
Goodrich,R24,2015-07-24,40.3627108,-120.952175,9.568,,0.1426810966868051,0.3386693913990366,0.3369682130721328,-0.0755741760688945,0.5073929847546911,-0.1168024127268597,0.3344094521747583,0.1577245647007447,0.16919404787449,0.1586456421263895,0.2275246108396989,0.1052118926140823,9.372110290178572,12.558479062499998,14.371059799107144,36.92174852678572,41.336123169642846,26.72186912946428,92.66220682272277,-11.68339578795048,44.80764745340016,44.57364543306551,21.45645004861056,62.59771398829663,-114.01948911544744,35.068634046861646,766.0,1575.8834228515625,379.9,5,1.092795561842788,0,568,61,0,275.74365234375,290.0247802734375,29385.334106445312,23.196176528930664,24.41710090637207,39.95133209228516,39.36473846435547,2.47216573186225,1.5996289246385027,5,1.6030901004696008,102,791.8000000000001,434.8,4.142944
Goodrich,R3,2015-07-24,40.36562882,-120.949073,24.592,,-0.0484435155745119,0.2782420531163875,0.2783932099590976,0.0916279539683072,0.2988133240802214,-0.2368854528494849,0.2017145357255854,0.1457019305231389,0.1555794416998202,0.2550118877028887,0.0679210290651535,0.0399290396511361,12.316409843750002,16.50153973958333,19.38986195684524,41.18154962053572,54.11864511904763,41.30359650297619,81.15910137431143,-29.6812512480602,41.81174653373249,42.32189274163064,36.17251622019649,37.47256631698505,-118.68806394617916,26.29261383651014,764.2,1581.1705322265625,379.9,2,0.243062090256454,0,569,58,0,275.816650390625,289.9002990722656,29379.138961791992,23.15361976623535,24.23369598388672,40.14241409301758,39.68610382080078,2.4699845393942947,1.612654717108582,5,1.6045505696799982,104,763.4000000000001,383.20000000000005,10.648335999999999
Goodrich,R4,2015-07-24,40.36544955,-120.949316,15.696,,-0.0913631373649224,0.259356944535034,0.26005045886704,0.1248768595662029,0.260561303200328,-0.2351234504276402,0.1826226978305482,0.1466695674949366,0.1568127016132421,0.2502746942691307,0.0827576087616129,0.0607818605083939,11.71232443452381,15.308257254464287,17.79081860863095,40.03530694940476,51.16985405505952,38.296721919642856,86.10565667875142,-25.73199252282969,43.36560304198469,43.35296003476896,32.90002099532497,42.91505268753983,-119.3800817900076,29.159582973999647,764.2,1580.9766845703125,379.9,2,0.6870651292170504,0,569,59,0,275.8074645996094,289.9047546386719,29379.25067138672,22.010272979736328,22.88701438903809,42.54853820800781,41.649662017822266,2.738748696493495,1.811827227151607,5,1.6301901588814685,107,759.8000000000001,396.5,6.796368
Goodrich,R5,2015-07-24,40.365631,-120.94956,16.96,,0.019044202195814,0.3289996780903058,0.3212900071013376,0.0271558280996287,0.3817574757617724,-0.2549214013952232,0.2649087739393332,0.1347154585901634,0.1445187712243722,0.2701213933723538,0.0600540241868026,0.0244284103360237,12.674042187499996,16.67629806547619,19.275405892857144,41.83891273065476,54.64639066220239,40.57730685267857,82.74472289240464,-30.3062304813914,43.8739782218929,43.51029429569903,35.52002208489934,39.32442583440852,-119.55084627835872,28.8043618147517,764.2,1580.7315673828125,379.9,2,0.8224933511925191,0,569,58,0,275.7982788085937,289.9091796875,29379.36233520508,22.551490783691406,22.005006790161133,40.91599655151367,41.90760803222656,2.623785484965962,2.03574883422318,5,1.543638598020204,104,755.8000000000001,419.3,7.34368
Goodrich,R6,2015-07-24,40.36584313,-120.949802,43.056,,0.0852861207613506,0.3701295150497543,0.359393254182353,-0.0297531713615843,0.4470115795253246,-0.223180668405811,0.3054263256340827,0.1533044614512777,0.1640210699261103,0.2472406511910237,0.0991062429294761,0.0364401228822067,13.153423683035712,17.649056488095237,20.134195885416663,47.22155036458334,56.122105915178565,39.60317355654762,90.2811197760938,-20.22540612864892,51.37453774770895,50.35283178972293,27.65145468084204,51.76727984150929,-117.88404691417168,34.97323933204936,763.8000000000001,1581.10107421875,379.9,2,0.7334988608374482,0,569,54,2,275.7879638671875,289.90594482421875,29378.99934387207,17.151626586914062,21.828821182250977,51.25695037841797,42.65168762207031,3.3821648541352363,2.0819164450779097,5,1.3720120333612502,104,753.7,450.3,18.643248
Goodrich,R7,2015-07-24,40.36563256,-120.950046,31.424,,0.1261842139667054,0.3950675772728936,0.3806426681456887,-0.0660746928455018,0.4857505761527486,-0.2193225075906315,0.3346171774287453,0.1556020403772738,0.1668038027156869,0.2451847067599956,0.107209640666914,0.0424568716865977,11.917714627976189,16.377964754464287,18.63276513392857,46.00961170386905,54.00903604166667,37.63990223958333,91.5567546232434,-18.997443310725405,51.69369082043912,50.86682604159958,26.202492998980222,53.57865606382981,-117.8340584663412,36.48593404591072,764.0,1580.5802001953125,379.9,2,0.8106584214427761,0,569,53,3,275.7890930175781,289.91363525390625,29379.474075317383,20.229421615600582,20.631128311157227,45.626583099365234,44.38150787353516,3.2020532698092987,2.3270748450941903,5,1.642748542638122,103,751.8000000000001,454.1,13.606592
Goodrich,R8,2015-07-24,40.36545082,-120.949804,3.296,,0.0350391303652362,0.3339517132285006,0.3259292388385513,0.0154378105626049,0.4005999832799242,-0.2460393732858685,0.269464787299881,0.1369876878185696,0.1461908156553016,0.2610825206835042,0.0732184257989161,0.0324550385019312,12.622000647321428,16.680935989583332,19.034521361607148,43.883072931547616,53.68629633928572,38.45121801339286,86.75063589070868,-23.17151586502542,47.72875445892767,46.997593458012304,29.03292186837041,47.70718428727527,-117.51280348334696,32.65887091167927,764.0,1580.7315673828125,379.9,2,0.8224933511925191,0,569,50,3,275.7890930175781,289.91363525390625,29379.474075317383,20.229421615600582,22.005006790161133,45.626583099365234,41.90760803222656,3.2020532698092987,2.03574883422318,5,1.642748542638122,104,755.8000000000001,445.90000000000003,1.427168
Goodrich,R9,2015-07-24,40.36523915,-120.94956,30.032,,-0.0896330694079152,0.2410018254038278,0.2445291428568303,0.1290645112500892,0.2481819625840541,-0.2163861166834692,0.155858771964846,0.1439133904143058,0.1541745970734965,0.238468734559355,0.0969031479283746,0.0501529449484857,11.310091049107143,14.956867686011908,17.661479181547616,38.90252624255954,50.846954322916666,37.92896199404761,82.52230611834568,-27.60810101264473,41.15746467733962,41.51731146815233,34.16836391086118,40.770467590895045,-118.90163554826026,26.52814039862386,764.2,1580.3358154296875,379.9,2,0.7219813649027107,0,569,54,0,275.7994384765625,289.9168701171875,29379.837631225582,23.21343421936035,24.270526885986328,40.49643707275391,39.97697067260742,2.469671669178743,1.5710413482652124,5,1.61769503238259,107,757.9000000000001,398.6,13.003856
Smith,S1,2016-06-01,37.76100245,-120.119963,408.48,,0.1248293639873157,0.346050823020165,0.3576979692751126,-0.0285814260864979,0.4781445245642661,-0.1195438188975719,0.2436240858997682,0.1913386012102201,0.2062647245428678,0.1838881831853617,0.2183305893923789,0.052490029033386,13.482043958333334,23.510821875,29.3836771875,81.73982375,71.51796375,42.74332614583333,138.4548898477537,19.00489005379669,85.84655478329024,88.9997620110566,5.764916203351826,114.21397242425373,-147.56525428146023,60.09552181389368,710.0,926.8583984375,741.3000000000001,37,5.26123399915281,0,1115,27,0,278.874755859375,294.8699951171875,30866.00115966797,15.527344703674316,18.19582176208496,38.00642395019531,32.710838317871094,1.703863237426298,1.0994579057343412,1,0.8462215340278776,160,891.2,502.20000000000005,176.87184000000002
Smith,S10,2016-06-01,37.76184407,-120.121297,421.6,,0.0848917347558043,0.3183336316893655,0.3290535144103784,0.002096202287076,0.4453443281342266,-0.1411052316261481,0.2289831827793157,0.1753280590545211,0.190206931085578,0.2008393350041582,0.1922213830050344,0.039590027121365,12.4995545,21.43826175,26.86912514583333,75.62682910416667,67.61840125,40.02515608333334,138.35137960521112,16.21197241617388,82.41931439403686,85.57703113639266,7.107254032121968,113.36707972392318,-150.57562781485285,59.94946822556408,709.5,928.4420776367188,741.0,26,3.2923866989657933,0,1117,28,0,278.8681335449219,294.88189697265625,30867.34185791016,14.316328048706056,17.771469116210938,37.74971771240234,32.646141052246094,1.664768534318006,1.077098613956648,1,0.8937626923847387,160,898.0,565.1,182.55280000000002
Smith,S11,2016-06-01,37.76198457,-120.121591,445.12,,0.143191204090769,0.371816081706038,0.3781302911681543,-0.0581573292136248,0.5123660359778682,-0.1356169714232531,0.3026771221357557,0.1942510072673078,0.2081094837678316,0.1915418211228373,0.2105888675171843,0.0580630933189909,11.1137565625,19.1093575,22.504997916666667,77.92953145833333,61.98178416666666,35.02730854166667,158.81767714048382,30.98646779452212,95.9416018292632,97.57215491925798,-8.86421487457008,132.99926748175793,-155.16426688639055,80.74445191470475,709.0,927.6343994140624,741.0,25,2.93417442374709,0,1117,27,0,278.86590576171875,294.8842163085937,30867.51705932617,14.138593673706056,18.06606101989746,37.75371551513672,32.72028732299805,1.6580001077334552,1.098596398108577,1,0.9154071720877732,160,898.0,521.3000000000001,192.73696
Smith,S12,2016-06-01,37.76212504,-120.12188,305.12,,0.1165489625217624,0.3460567073205323,0.3537721355608788,-0.0316803953135157,0.4820473910351025,-0.1430576997932461,0.2729997905620657,0.1819983707108983,0.1953700002729868,0.1972951989835085,0.1978422085151797,0.0531083559640216,12.871786354166666,21.319088541666662,26.26494177083333,74.51371927083335,65.3443621875,40.2239165625,141.2304577919622,18.629297096237668,83.08059271631984,85.48565576480678,4.145208773185708,113.84377128823394,-149.93980798000445,63.60557360756466,708.9000000000001,927.7543334960938,741.0,25,2.5781374972065736,0,1117,28,0,278.86376953125,294.8865051269531,30867.694885253903,6.844611167907715,7.301568031311035,70.31511688232422,67.31539154052734,16.846537148082263,6.200731380123143,1,2.7349200412524954,160,899.6,262.40000000000003,132.11696
Smith,S13,2016-06-01,37.76236586,-120.121704,355.52,,0.1516476090622616,0.3858657158128242,0.3874400205112987,-0.0696255299825372,0.5245955522791192,-0.1246916264031013,0.3175848823510175,0.1984970632918405,0.214094029972663,0.1861625606445878,0.2234827100274956,0.057692729763023,11.4905025,19.7360151875,24.12142116666667,75.23038452083333,64.45838747916666,38.1416675625,148.59971576224422,22.34503798349077,87.97852958085826,90.29824606243086,-0.7915481567800864,121.36683617988824,-153.6160101079643,71.56703591768847,709.0,929.7098999023438,741.0,27,2.696410899482901,0,1117,27,0,278.8634338378906,294.881591796875,30866.85803222656,8.94677734375,17.893329620361328,61.35791397094727,36.89268112182617,8.809304864116168,1.392830150215313,1,2.0458688974724244,160,900.3000000000001,573.2,153.94016
Smith,S14,2016-06-01,37.76222206,-120.121416,681.76,,0.2008805832919489,0.4316947337437471,0.4268393100908597,-0.1198906904483931,0.5735341941205045,-0.100034054161214,0.3728889291755553,0.2266117857843083,0.2425703170904489,0.1645203532594541,0.2553616005010066,0.089684922631195,10.649590729166665,18.71532583333333,21.24362083333333,79.81426552083335,58.8197296875,33.103299479166665,165.4930654368847,41.04435680804736,101.17392907418994,102.25146534162714,-19.113612488017907,140.42618746038175,-151.3707720866638,91.16794762839304,709.2,930.0470581054688,741.0,27,2.951896255990772,0,1117,27,5,278.86309814453125,294.8766784667969,30866.02163696289,14.248833656311035,18.36392593383789,37.891204833984375,32.77097702026367,1.6483967820669505,1.1227188340397791,1,0.9361939051557804,165,898.7,588.8000000000001,295.20207999999997
Smith,S15,2016-06-01,37.76207943,-120.121129,569.76,,0.2027828934444772,0.4304313410968097,0.4309335409736202,-0.1182689262037913,0.5731272228805456,-0.1178101600248023,0.3711187379554237,0.2137176293096629,0.229381299807949,0.1806284935027687,0.2308861132203502,0.0666491612381132,10.287249416666668,18.52408333333333,21.11231779166667,81.14152604166667,60.8929245,33.541424500000005,167.31378853579503,39.73575144658902,103.16222763420588,104.34301207152065,-18.50169587501555,142.1945444074313,-154.28821550807288,92.98077968158913,709.2,930.0470581054688,741.0,27,2.951896255990772,0,1117,28,4,278.8656005859375,294.8792724609375,30866.681762695312,13.96547031402588,18.36392593383789,37.62477493286133,32.77097702026367,1.6605177735623913,1.1227188340397791,1,0.8955058544638657,173,898.7,245.20000000000002,246.70608
Smith,S16,2016-06-01,37.76193701,-120.120841,660.16,,0.2009215032404992,0.4352096513203244,0.430756929805632,-0.1185244217241824,0.5667631797639544,-0.1212623552856298,0.3638080049422446,0.2130311547685701,0.231285343831914,0.1875103158644695,0.2285092245344695,0.0616710033829464,11.11013075,19.784284333333336,23.25354133333333,83.5811083125,65.93385597916668,36.460407625,163.6460125610559,34.35565422221851,102.1662928490285,103.81121354033118,-12.786160935242185,138.43771045870596,-157.23619179101138,87.35939182351228,709.4000000000001,928.797119140625,741.0,28,3.0939407660343607,0,1116,28,0,278.8653259277344,294.8743591308594,30865.84637451172,14.636113166809082,18.75044822692871,37.65766906738281,32.60731887817383,1.6469625748357355,1.1140188097038637,1,0.9388891574149256,174,898.0,248.3,285.84927999999996
Smith,S17,2016-06-01,37.76003511,-120.119226,407.36,,0.1322021663170524,0.3309253475599856,0.3419471694669546,-0.0363940818595741,0.4794565254126325,-0.1149163793052296,0.2437256138704785,0.1901818131077612,0.2033895061695401,0.1752036369674852,0.2255041854163133,0.0684927057888451,12.335504791666663,20.6076640625,26.11165614583333,67.37616010416667,64.58948312499999,39.99319552083333,128.2839776289136,6.244140556341814,70.68440329475555,74.73380406937866,17.05045534823745,100.77257024637014,-148.37401797808343,48.31666816506342,710.5,923.2195434570312,741.3000000000001,44,2.6993171089890744,0,1114,28,0,278.8822326660156,294.8679504394531,30866.343627929688,14.238892555236816,18.02884292602539,37.63337707519531,32.586124420166016,1.6782698812903156,1.0795541494195109,1,0.8704340484174119,161,890.0,489.3,176.38688
Smith,S18,2016-06-01,37.76014601,-120.119534,353.76,,0.0973658239189741,0.3062053445853048,0.3210633056852664,0.0002054848268057,0.4420887515339927,-0.1257064347955171,0.2040884559656948,0.1719955969235332,0.1853917258146953,0.186178707255885,0.211905632557682,0.045440278638014,12.254370916666666,20.92907266666667,27.2410786875,68.49013154166667,67.03069325,40.48060077083333,125.52714291667472,3.057588080145898,69.74704512096977,73.76859837865285,19.60288534057027,99.30603264238968,-149.7056477815785,47.2258466051041,710.3000000000001,923.4290161132812,741.4000000000001,43,2.410452343614772,0,1115,28,0,278.88238525390625,294.87286376953125,30867.16940307617,14.50319480895996,18.517885208129883,37.32470703125,32.34878158569336,1.6743452138351784,1.0505882820121537,1,0.875345833053052,161,882.2,479.90000000000003,153.17808
Smith,S19,2016-06-01,37.76025688,-120.119846,593.76,,0.0638135558391047,0.2923514107817005,0.3086916639767965,0.0313859129470421,0.4101527383871666,-0.1216380388680897,0.1772849037684486,0.1780301979527869,0.193167024576266,0.1869390619706077,0.2111625558832774,0.0439391301061891,13.730446708333332,23.453937729166668,30.636893500000003,75.8378906875,71.965943625,42.76028614583333,125.55093891341784,8.427827532620253,74.37511838220266,78.16696919826802,16.141748987588088,102.99369374347212,-146.39000487365814,47.41915287762238,710.2,924.37548828125,741.3000000000001,39,2.761114342998694,0,1115,28,0,278.8797607421875,294.8702697753906,30866.503479003903,14.883665084838867,19.84038734436035,37.13339614868164,32.125274658203125,1.679524632590769,1.0675371333350707,1,0.8889229238690886,160,870.6,478.1,257.09808
Smith,S2,2016-06-01,37.76116716,-120.120232,280.8,,0.114614259611124,0.348715934486855,0.3587052352779766,-0.0255949622467511,0.4843843895437819,-0.140919994897968,0.2574507842038301,0.1966102114664425,0.2120686298453126,0.197333140510513,0.2143386656588631,0.0618987950436732,12.7549090625,21.433259375,26.353609791666667,82.05030166666668,69.1729603125,39.48185083333333,150.5270306482724,23.81496994017624,93.52046097540943,95.65802609980253,-0.8061091846433825,124.99213278676416,-155.33400447300187,71.21183221472035,709.9000000000001,925.8060302734376,741.2,34,3.9929324716097385,0,1116,27,0,278.8724060058594,294.872314453125,30866.16763305664,13.964921951293944,17.862951278686523,37.625789642333984,32.66200256347656,1.6565405504011177,1.0779994364672931,1,0.8937505487062852,160,893.7,584.8000000000001,121.5864
