ID,Area_m2,Area_km2,NDVI,NDWI,Meadow
15405,260402.361,0.2604,0.171249588,-0.205338013,
15408,497133.675,0.49713,0.196131705,-0.225587771,
15424,152266.523,0.15227,0.197572812,-0.211879683,
15426,164816.782,0.16482,0.127000662,-0.12209259,
15431,172722.453,0.17272,0.150098553,-0.162981679,
15433,150765.505,0.15077,0.111061725,-0.113411937,
15435,1074257.546,1.07426,0.145857245,-0.163424498,
15437,700559.925,0.70056,0.175579974,-0.176090058,
15438,111263.792,0.11126,0.199787535,-0.201030849,
15440,303512.666,0.30351,0.053196274,-0.06125007,
15444,537801.306,0.5378,0.113165879,-0.114616027,
15449,176288.752,0.17629,0.169917934,-0.164682934,
15459,265486.316,0.26549,0.160065698,-0.159614052,
15472,105448.447,0.10545,0.182708773,-0.204827944,
15473,131894.227,0.13189,0.192510275,-0.211838582,
15474,81653.675,0.08165,0.194507903,-0.216955898,
15475,156157.544,0.15616,0.180353739,-0.202949231,
15477,264728.766,0.26473,0.039395557,-0.046588739,
15479,156703.143,0.1567,0.101992982,-0.112335535,
15482,82182.871,0.08218,0.158926366,-0.176240225,
15491,452078.527,0.45208,0.150268861,-0.19384305,
15492,164117.603,0.16412,0.186641822,-0.223877517,
15497,318168.062,0.31817,0.193696288,-0.222314411,
15499,997874.425,0.99787,0.138687009,-0.186049015,
15500,8688770.115,8.68877,0.150332514,-0.188666364,
15501,552288.383,0.55229,0.193555845,-0.224216377,
15502,187022.164,0.18702,0.169403902,-0.209453924,
15503,3855525.248,3.85553,0.172171634,-0.205395042,
15506,799819.708,0.79982,0.190806057,-0.22016463,
15508,765355.073,0.76536,0.158411021,-0.203210828,
15511,2702515.348,2.70252,0.167298364,-0.20577073,
15512,323111.794,0.32311,0.160623107,-0.199476117,
15513,166377.252,0.16638,0.193662904,-0.227187912,
15514,2406988.033,2.40699,0.137267184,-0.181847423,
15515,462283.668,0.46228,0.132805918,-0.180884476,
15517,2618501.658,2.6185,0.162215167,-0.201573404,
15520,1029495.603,1.0295,0.116897982,-0.165468778,
15521,123364.869,0.12336,0.175377394,-0.208854643,
15523,766387.772,0.76639,0.159837414,-0.194578583,
15526,393132.818,0.39313,0.190147279,-0.207122207,
15529,1782693.95,1.78269,0.145564582,-0.173966417,
15531,760849.447,0.76085,0.189185298,-0.209256106,
15532,146046.039,0.14605,0.135024886,-0.170662474,
15534,152958.439,0.15296,0.137839694,-0.162902956,
15537,212277.485,0.21228,0.167890802,-0.187875702,
15541,437555.925,0.43756,0.15433504,-0.185869272,
15543,195002.009,0.195,0.117173881,-0.152261217,
15544,213249.496,0.21325,0.185722566,-0.201473907,
15545,1026378.523,1.02638,0.161453219,-0.177679181,
15547,291807.512,0.29181,0.181495883,-0.195731079,
15549,1129570.592,1.12957,0.187681725,-0.197548313,
15550,317793.432,0.31779,0.106900328,-0.123886151,
15551,483658.987,0.48366,0.15266165,-0.176581644,
15552,738859.333,0.73886,0.137600711,-0.173908121,
15555,399114.831,0.39911,0.182487505,-0.18567472,
15556,867863.939,0.86786,0.148382148,-0.168527544,
15570,652152.637,0.65215,0.134479534,-0.162921453,
15571,156032.936,0.15603,0.110546251,-0.152814143,
15572,113759.37,0.11376,0.191614085,-0.252513346,
15573,665807.97,0.66581,0.195696479,-0.255054651,
15577,405281.387,0.40528,0.189582697,-0.237556483,
15578,582065.914,0.58207,0.18785228,-0.23724284,
15580,430505.416,0.43051,0.191750034,-0.243780986,
15582,389090.455,0.38909,0.175615688,-0.232918089,
15590,286757.858,0.28676,0.173235381,-0.207734098,
15591,181108.968,0.18111,0.196546261,-0.227528282,
15592,254407.63,0.25441,0.180436134,-0.22418461,
15613,330500.649,0.3305,0.186674653,-0.217956239,
15637,98437.662,0.09844,0.188634762,-0.192680066,
15664,188966.666,0.18897,0.172142423,-0.211090655,
15716,551858.933,0.55186,0.157038111,-0.206267951,
15718,250256.768,0.25026,0.184039716,-0.208087807,
15719,112978.555,0.11298,0.173515086,-0.205868843,
15721,292311.413,0.29231,0.197359881,-0.224909603,
15723,432234.755,0.43223,0.142129664,-0.192955903,
15733,661703.844,0.6617,0.151300376,-0.196083691,
15747,231525.736,0.23153,0.183220577,-0.230631285,
15762,122275.513,0.12228,0.197504711,-0.220495188,
15763,340089.667,0.34009,0.098909961,-0.133046366,
15764,132390.688,0.13239,0.109511316,-0.149363614,
15767,178736.898,0.17874,0.122374841,-0.166307724,
15769,146789.094,0.14679,0.13525562,-0.168395927,
15770,136660.221,0.13666,0.101313913,-0.149259277,
15771,76813.413,0.07681,0.107131894,-0.143089478,
15772,213105.876,0.21311,0.146410442,-0.184044372,
15773,67218.128,0.06722,0.103168341,-0.153367823,
15774,145174.31,0.14517,0.177634756,-0.214054959,
15775,56012.132,0.05601,0.076830022,-0.117883255,
15776,59611.997,0.05961,0.104106983,-0.134663961,
15778,159949.463,0.15995,0.096276188,-0.143682136,
15779,414023.206,0.41402,0.115749779,-0.148704006,
15780,103768.569,0.10377,0.199165898,-0.216816398,
15781,64880.042,0.06488,0.144931243,-0.175468659,
15782,113068.958,0.11307,0.173932406,-0.202492694,
15783,108039.941,0.10804,0.124535424,-0.1658793,
15784,57366.382,0.05737,0.172251034,-0.201458418,
15785,82299.702,0.0823,0.091231163,-0.126678188,
15786,123665.705,0.12367,0.147056883,-0.181988475,
15788,479921.086,0.47992,0.130572574,-0.166181389,
15789,117228.794,0.11723,0.1082672,-0.150145965,
15790,141484.034,0.14148,0.091731783,-0.133008049,
15791,536523.311,0.53652,0.111262117,-0.144401103,
15792,189533.312,0.18953,0.094435057,-0.13246136,
15793,192487.624,0.19249,0.081062563,-0.120290258,
15794,66951.649,0.06695,0.134380896,-0.169867067,
15795,426105.193,0.42611,0.076324487,-0.141974782,
15797,56477.399,0.05648,0.107300399,-0.143781866,
15798,160746.162,0.16075,0.148245052,-0.180148364,
15799,507865.128,0.50787,0.096929865,-0.134224338,
15800,77820.486,0.07782,0.101152598,-0.141351956,
15801,375785.941,0.37579,0.122290176,-0.167095864,
15802,233896.898,0.2339,0.131788502,-0.177296235,
15803,50943.208,0.05094,0.115214401,-0.152208824,
15806,193090.784,0.19309,0.134515287,-0.167118144,
15807,62889.263,0.06289,0.135931759,-0.17221142,
15808,126043.601,0.12604,0.102300645,-0.149350849,
15809,61806.539,0.06181,0.110227755,-0.152266169,
15810,176694.749,0.17669,0.119226121,-0.155416429,
15811,67690.368,0.06769,0.121095443,-0.160787796,
15812,52790.391,0.05279,0.071741176,-0.116459991,
15813,91294.411,0.09129,0.112712034,-0.155734625,
15814,949167.155,0.94917,0.064569008,-0.117584727,
15815,89273.273,0.08927,0.146638772,-0.178970655,
15816,98365.657,0.09837,0.186658901,-0.204495446,
15818,155533.835,0.15553,0.07525559,-0.112985224,
15820,94839.856,0.09484,0.146271513,-0.175824452,
15821,122788.577,0.12279,0.120393036,-0.149006284,
15822,137117.014,0.13712,0.114820415,-0.148645725,
15823,180446.002,0.18045,0.127991264,-0.161822069,
15825,310129.765,0.31013,0.072829726,-0.108192999,
15826,132218.488,0.13222,0.093810288,-0.130959803,
15827,136035.863,0.13604,0.135594269,-0.156418603,
15828,55668.527,0.05567,0.177419551,-0.199358321,
15829,60302.454,0.0603,0.181930294,-0.203392475,
15830,143005.683,0.14301,0.098824916,-0.114084688,
15831,89947.537,0.08995,0.115169263,-0.13846464,
15832,58704.511,0.0587,0.162707146,-0.186282321,
15833,263389.79,0.26339,0.106414274,-0.133503187,
15834,276475.87,0.27648,0.067673992,-0.103961614,
15835,78172.542,0.07817,0.061380495,-0.083585481,
15836,223365.947,0.22337,0.066368607,-0.084141174,
15838,60747.229,0.06075,0.095707836,-0.120053395,
15839,106880.724,0.10688,0.163185413,-0.187747529,
15840,134626.174,0.13463,0.142315809,-0.163136238,
15841,80588.066,0.08059,0.129273149,-0.141001025,
15842,99077.068,0.09908,0.053184294,-0.062528037,
15843,99611.915,0.09961,0.102989482,-0.121757245,
15844,666135.559,0.66614,0.192821858,-0.215712443,
15849,73239.292,0.07324,0.129569593,-0.160075252,
15855,103798.238,0.1038,0.106955432,-0.138337587,
15856,123252.632,0.12325,0.18955825,-0.207647114,
15858,147198.076,0.1472,0.199730301,-0.217716461,
15862,73168.24,0.07317,0.161905028,-0.204018203,
15864,100402.222,0.1004,0.146455711,-0.175481143,
15866,114017.717,0.11402,0.143737463,-0.174627443,
15868,259792.687,0.25979,0.127065048,-0.166700588,
15869,155311.247,0.15531,0.091697777,-0.12125193,
15873,205488.056,0.20549,0.131150084,-0.174908049,
15874,105292.913,0.10529,0.139649745,-0.181739647,
15875,71913.061,0.07191,0.136885069,-0.180307262,
15876,117623.561,0.11762,0.199775676,-0.226864437,
15877,96338.925,0.09634,0.195212334,-0.229638055,
15878,546184.357,0.54618,0.144087587,-0.19200238,
15879,381608.209,0.38161,0.179795544,-0.215382701,
15880,79891.494,0.07989,0.195007998,-0.218147052,
15881,66591.155,0.06659,0.164610956,-0.190579962,
15883,180615.718,0.18062,0.154308943,-0.203748278,
15885,11802.156,0.0118,0.167216151,-0.211026849,
15886,159181.315,0.15918,0.099046073,-0.150922989,
15888,145459.047,0.14546,0.132135192,-0.170315402,
15889,1117168.003,1.11717,0.197725825,-0.193099087,
15906,194927.289,0.19493,0.157246307,-0.194199656,
15959,34555.741,0.03456,,,
15976,37371.145,0.03737,0.140046009,-0.179660116,
15978,39118.621,0.03912,0.173910825,-0.189428467,
15982,155225.115,0.15523,0.184973776,-0.217024348,
15988,209542.569,0.20954,0.157169399,-0.197832301,
15989,668805.847,0.66881,0.189579796,-0.208746973,
15990,624440.621,0.62444,0.163526823,-0.193919304,
15991,549672.17,0.54967,0.141517394,-0.184707767,
15992,528201.248,0.5282,0.160208687,-0.204414901,
15996,85405.713,0.08541,0.152414834,-0.191430987,
15997,666901.034,0.6669,0.168011784,-0.213284124,
15998,2067.12,0.00207,0.131065781,-0.18279809,
15999,1870296.577,1.8703,0.162901293,-0.205420414,
16000,1205453.363,1.20545,0.155780168,-0.199691547,
16001,2939245.212,2.93925,0.11923049,-0.154983019,
16002,1216590.703,1.21659,0.123962609,-0.171608438,
16013,22820.094,0.02282,0.143641403,-0.157837785,
16014,25472.158,0.02547,0.013275629,-0.015167142,
16015,34825.124,0.03483,0.068039036,-0.076619003,
16016,28341.529,0.02834,0.122259967,-0.157563932,
16017,152602.314,0.1526,0.041982169,-0.05455916,
16019,87030.443,0.08703,0.198458271,-0.210201821,
16020,26164.715,0.02616,0.081732172,-0.095701121,
16022,57094.087,0.05709,0.171802754,-0.18852164,
16023,145429.87,0.14543,0.161332063,-0.188540422,
16042,232599.833,0.2326,0.123456762,-0.16584909,
16045,11897.58,0.0119,0.177647828,-0.190235712,
16049,27508.109,0.02751,0.10017713,-0.151931222,
16050,84686.65,0.08469,0.194547537,-0.220566828,
16051,35082.627,0.03508,0.101776774,-0.133816158,
16052,277435.628,0.27744,0.127003347,-0.166941757,
16053,32810.595,0.03281,0.13980517,-0.171691827,
16055,21307.641,0.02131,0.113577878,-0.155893801,
16057,42092.235,0.04209,0.092898171,-0.128647621,
16058,1067861.693,1.06786,0.163698074,-0.18919324,
16060,20279.693,0.02028,0.096509057,-0.146389909,
16061,96222.424,0.09622,0.132660298,-0.174977714,
16062,19639.449,0.01964,0.11957795,-0.166780947,
16063,132462.46,0.13246,0.180181735,-0.224755852,
16066,70776.793,0.07078,0.1620494,-0.189919426,
16067,18712.217,0.01871,0.120741317,-0.1607225,
16068,17852.552,0.01785,0.097723916,-0.142697411,
16069,52930.408,0.05293,0.068690802,-0.119386675,
16070,24782.38,0.02478,0.150490491,-0.182520712,
16071,10105.31,0.01011,0.071327221,-0.119734305,
16072,19961.951,0.01996,0.098459855,-0.136130517,
16074,11949.623,0.01195,0.087564322,-0.127506818,
16075,15189.523,0.01519,0.101380913,-0.136373582,
16076,54780.877,0.05478,0.159330994,-0.191511257,
16077,125879.14,0.12588,0.092166594,-0.134749632,
16078,50336.618,0.05034,0.125256333,-0.159872259,
16079,20217.29,0.02022,0.062271533,-0.117736566,
16080,32002.169,0.032,0.154198517,-0.179998171,
16081,1734742.171,1.73474,0.126072711,-0.165075038,
16082,42935.615,0.04294,0.087982184,-0.135174052,
16086,65898.461,0.0659,0.136850393,-0.163688635,
16087,4005297.834,4.0053,0.115019777,-0.157831545,
16088,16908.406,0.01691,0.117543712,-0.158283399,
16089,55164.64,0.05516,0.127131497,-0.168513997,
16090,49301.582,0.0493,0.104199817,-0.14062643,
16091,43980.006,0.04398,0.118934546,-0.158647379,
16097,18914.167,0.01891,0.087855934,-0.120706937,
16100,18411.701,0.01841,0.137550569,-0.165763983,
16101,207890.562,0.20789,0.104014602,-0.130577874,
16104,14340.718,0.01434,0.164637637,-0.189993745,
16106,10664.099,0.01066,0.116971019,-0.146878771,
16108,30710.688,0.03071,0.113376689,-0.151247845,
16109,18224.825,0.01822,0.126970863,-0.157431262,
16110,45770.049,0.04577,0.117109544,-0.147119652,
16111,33477.628,0.03348,0.113534807,-0.150351703,
16113,29501.837,0.0295,0.104620465,-0.136073607,
16115,109135.612,0.10914,0.072041486,-0.111937466,
16116,17224.559,0.01722,0.140192811,-0.17020409,
16118,15115.327,0.01512,0.15129893,-0.174312824,
16119,110016.564,0.11002,0.18796045,-0.212773982,
16122,33544.067,0.03354,0.109407257,-0.141833038,
16124,27565.773,0.02757,0.114587088,-0.147307851,
16125,23379.08,0.02338,0.083529027,-0.126468965,
16128,323146.955,0.32315,0.07903579,-0.110392816,
16129,17588.194,0.01759,0.091841411,-0.127227766,
16132,15961.204,0.01596,0.149357357,-0.177490006,
16133,33221.88,0.03322,0.164729799,-0.194810518,
16134,22239.976,0.02224,0.155429458,-0.180421549,
16135,37501.647,0.0375,0.028576236,-0.043353102,
16136,23830.975,0.02383,0.040364384,-0.062861671,
16137,60412.474,0.06041,0.140984587,-0.16867379,
16138,15229.112,0.01523,0.038441944,-0.04631174,
16139,24353.529,0.02435,0.125345673,-0.159849553,
16140,27209.111,0.02721,0.110117454,-0.141534574,
16141,18455.241,0.01846,0.116378891,-0.145176369,
16142,12255.762,0.01226,0.150497846,-0.17045934,
16143,23400.53,0.0234,0.086299948,-0.131710926,
16144,18834.078,0.01883,0.032603356,-0.039468759,
16145,150856.818,0.15086,0.153955274,-0.167278643,
16146,11530.154,0.01153,0.158914888,-0.180640756,
16147,22074.195,0.02207,0.083836089,-0.112350202,
16149,16275.365,0.01628,0.145520019,-0.168356305,
16150,14276.542,0.01428,0.015355136,-0.019169221,
16151,196290.538,0.19629,0.084911158,-0.086142647,
16152,36829.03,0.03683,0.06662289,-0.101549611,
16153,85006.158,0.08501,0.139102243,-0.169479171,
16154,32457.462,0.03246,0.124351338,-0.150919476,
16155,13047.266,0.01305,0.03052068,-0.061674228,
16156,29102.817,0.0291,0.097314692,-0.134531111,
16158,10670.3,0.01067,0.112504753,-0.13635467,
16159,14938.621,0.01494,0.10555141,-0.14877238,
16160,156510.961,0.15651,0.092636048,-0.132060265,
16161,30970.543,0.03097,0.060424491,-0.063154209,
16162,15835.423,0.01584,0.109629308,-0.144109275,
16163,79584.196,0.07958,0.152464079,-0.172914026,
16164,14585.771,0.01459,0.02661226,-0.040794152,
16165,29671.418,0.02967,0.016296442,-0.026549868,
16166,11670.601,0.01167,0.048091703,-0.070630522,
16167,41043.707,0.04104,0.053636385,-0.06347497,
16168,115042.514,0.11504,0.003030502,-0.005406209,
16169,27531.343,0.02753,0.066460268,-0.073558664,
16170,93489.019,0.09349,0.08600807,-0.090151606,
16171,42399.851,0.0424,0.055575774,-0.07630242,
16172,13388.977,0.01339,0.148742633,-0.176092371,
16176,12487.593,0.01249,0.138948615,-0.158943425,
16178,19174.183,0.01917,0.133776486,-0.153481263,
16179,81366.903,0.08137,0.097844345,-0.126945582,
16182,8773.486,0.00877,0.189646702,-0.221183168,
16188,21773.553,0.02177,0.119743196,-0.162840767,
16189,55461.102,0.05546,0.17415414,-0.210201922,
16192,22060.439,0.02206,0.153569851,-0.180342904,
16193,40167.643,0.04017,0.165407839,-0.19429768,
16196,14580.786,0.01458,0.12165503,-0.151150982,
16198,18206.625,0.01821,0.095862817,-0.137761292,
16199,18105.772,0.01811,0.101711749,-0.161649353,
16200,68175.384,0.06818,0.113119931,-0.158216756,
16201,18165.746,0.01817,0.091369604,-0.143740646,
16202,55040.773,0.05504,0.170369016,-0.206041661,
16204,583728.899,0.58373,0.196665176,-0.232569505,
16209,27551.446,0.02755,0.167081939,-0.19743979,
16216,17914.014,0.01791,0.171742954,-0.173452132,
16226,284632.894,0.28463,0.144411537,-0.164833054,
16230,86170.411,0.08617,0.156569776,-0.17839355,
16231,42994.207,0.04299,0.173745736,-0.190652745,
16234,33740.889,0.03374,0.190569286,-0.197785124,
16239,1119957.44,1.11996,0.148933366,-0.181130306,
16241,138043.88,0.13804,0.136348449,-0.176025892,
16242,277680.866,0.27768,0.09318119,-0.143905357,
16245,76476.134,0.07648,0.178268578,-0.224463288,
16246,15334.492,0.01533,0.147998113,-0.185954648,
16247,22483.232,0.02248,0.181196516,-0.207238687,
16248,446920.394,0.44692,0.137170488,-0.173898318,
16249,129737.913,0.12974,0.137239838,-0.171827531,
16250,111435.669,0.11144,0.151380828,-0.187589568,
16251,262318.968,0.26232,0.130054837,-0.17802659,
16258,791438.692,0.79144,0.192218653,-0.241976654,
16272,20238.425,0.02024,0.176024783,-0.187849123,
16282,30915.793,0.03092,0.142746563,-0.148169121,
16294,348976.625,0.34898,0.181711985,-0.217401238,
16295,1124119.572,1.12412,0.156298001,-0.19776578,
16296,102332.488,0.10233,0.161452477,-0.198460865,
16297,177842.185,0.17784,0.133176785,-0.184543539,
16298,93114.173,0.09311,0.147808055,-0.19735302,
16299,426372.711,0.42637,0.11697881,-0.17011844,
16300,104225.374,0.10423,0.153005761,-0.196855037,
16301,79454.434,0.07945,0.141458877,-0.187149547,
16302,21455.634,0.02146,0.179591829,-0.216134804,
16304,1131802.934,1.1318,0.137230173,-0.185509198,
16306,15393.082,0.01539,0.160619461,-0.19011402,
16307,13531.492,0.01353,0.177126739,-0.212890432,
16308,702472.781,0.70247,0.183027127,-0.226360549,
16311,326717.362,0.32672,0.174277476,-0.156036568,
16336,18753527.24,18.75353,0.188526465,-0.234099423,
16337,33612.792,0.03361,0.126692598,-0.161755143,
16338,7561.107,0.00756,0.142806834,-0.181691914,
16339,159046.565,0.15905,0.154936862,-0.200972333,
16341,1075260.653,1.07526,0.186995799,-0.219025067,
16342,30898.679,0.0309,0.125111259,-0.175552141,
16343,2720.742,0.00272,0.147314941,-0.20281882,
16344,21044.666,0.02104,0.147162192,-0.179570911,
16345,48275.393,0.04828,0.149558286,-0.190089761,
16346,22750.486,0.02275,0.118111427,-0.159853311,
16347,79089.94,0.07909,0.138384839,-0.172403965,
16348,1401.198,0.0014,0.18646512,-0.209546066,
16349,974255.519,0.97426,0.150888189,-0.181329731,
16350,30898.679,0.0309,0.125111259,-0.175552141,
16351,2720.742,0.00272,0.147314941,-0.20281882,
16352,21044.666,0.02104,0.147162192,-0.179570911,
16353,23697.556,0.0237,0.150888189,-0.181329731,
16354,48275.393,0.04828,0.149558286,-0.190089761,
16355,22750.486,0.02275,0.118111427,-0.159853311,
16356,79089.94,0.07909,0.138384839,-0.172403965,
16357,1401.198,0.0014,0.18646512,-0.209546066,
16359,185610.511,0.18561,0.18951201,-0.229790333,
16360,56405.942,0.05641,0.173950212,-0.214059883,
16363,378431.841,0.37843,0.119532013,-0.157385652,
16364,777625.698,0.77763,0.183600281,-0.219887791,
16367,14784.12,0.01478,0.167332766,-0.211969485,
16368,377427.664,0.37743,0.156295818,-0.217469599,
16369,3225070.711,3.22507,0.163399001,-0.214685669,
16370,2341478.254,2.34148,0.138534194,-0.19621761,
16371,62943.849,0.06294,0.132544038,-0.181336482,
16372,28371.711,0.02837,0.171906783,-0.213530312,
16375,76476.134,0.07648,0.178268578,-0.224463288,
16376,25218.415,0.02522,0.14029955,-0.206155137,
16377,5067.37,0.00507,0.158695017,-0.209101915,
16378,1723.239,0.00172,0.154110998,-0.20188014,
16379,1000310.135,1.00031,0.160255474,-0.201265008,
16380,2026255.847,2.02626,0.146900083,-0.199769244,
16381,41674.711,0.04167,0.127385396,-0.186731382,
16382,118711.852,0.11871,0.126061124,-0.18071911,
16383,12083.87,0.01208,0.120033937,-0.174839332,
16384,8889.675,0.00889,0.133355021,-0.183295933,
16385,139104.003,0.1391,0.119516381,-0.177635409,
16386,2371.531,0.00237,0.162157123,-0.207055317,
16387,42543.043,0.04254,0.174865053,-0.20903708,
16388,33539.947,0.03354,0.144613921,-0.195469147,
16394,110464.419,0.11046,0.136784034,-0.190443686,
16395,173756.667,0.17376,0.12958148,-0.189942751,
16396,155630.6,0.15563,0.13261139,-0.184231126,
16397,338859.345,0.33886,0.179166548,-0.218181035,
16398,38378.518,0.03838,0.116771388,-0.166365041,
16399,10351.734,0.01035,0.124215708,-0.174380446,
16400,62974.582,0.06297,0.138127413,-0.189932766,
16401,33562.395,0.03356,0.122034911,-0.175198884,
